# model	fn	r	valid	nonman	chi	genus	comp	v	e	f	warn	tol	runs	distinct	agree	secs	bin	nmvert	throat	wantcomp
cyl_control	def	0.2	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	def	0.3	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
cyl_control	def	0.5	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	def	0.8	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	def	0.9	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
cyl_control	def	1.0	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	def	1.5	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	def	2.0	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
lbracket	def	def	VALID	0	2	0	1	469	1401	934	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
lbracket	def	0.2	VALID	0	2	0	1	308	918	612	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
lbracket	def	0.3	VALID	0	2	0	1	308	918	612	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
lbracket	def	0.5	VALID	0	2	0	1	307	915	610	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
lbracket	def	0.8	VALID	0	2	0	1	307	915	610	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
lbracket	def	0.9	VALID	0	2	0	1	307	915	610	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
lbracket	def	1.0	VALID	0	2	0	1	306	912	608	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
lbracket	def	1.5	VALID	0	2	0	1	306	912	608	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
lbracket	def	2.0	VALID	0	2	0	1	469	1401	934	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
box_step	def	def	VALID	0	2	0	1	713	2133	1422	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
box_step	def	0.2	VALID	0	2	0	1	331	987	658	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
box_step	def	0.3	VALID	0	2	0	1	331	987	658	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
box_step	def	0.5	VALID	0	2	0	1	337	1005	670	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
box_step	def	0.8	VALID	0	2	0	1	345	1029	686	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
box_step	def	0.9	VALID	0	2	0	1	349	1041	694	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
box_step	def	1.0	VALID	0	2	0	1	343	1023	682	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
