# model	fn	r	valid	nonman	chi	genus	comp	v	e	f	warn	tol	runs	distinct	agree	secs	bin	nmvert	throat	wantcomp
hole_plate	def	0.3	VALID	0	0	1	1	1256	3768	2512	0	1e-6	3	1	yes	8	cec740d3	0	-	1
hole_plate	def	0.5	VALID	0	0	1	1	740	2220	1480	0	1e-6	3	1	yes	7	cec740d3	0	-	1
hole_plate	def	0.8	VALID	0	0	1	1	560	1680	1120	0	1e-6	3	1	yes	6	cec740d3	0	-	1
hole_plate	def	0.9	VALID	0	0	1	1	524	1572	1048	0	1e-6	3	1	yes	6	cec740d3	0	-	1
hole_plate	def	1.0	VALID	0	0	1	1	476	1428	952	0	1e-6	3	1	yes	6	cec740d3	0	-	1
hole_plate	def	2.0	VALID	0	0	1	1	344	1032	688	0	1e-6	3	1	yes	6	cec740d3	0	-	1
bevel_boss	def	def	VALID	0	2	0	1	244	726	484	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	8	def	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	cec740d3	0	-	1
bevel_boss	10	def	VALID	0	2	0	1	168	498	332	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	12	def	VALID	0	2	0	1	176	522	348	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	14	def	VALID	0	2	0	1	184	546	364	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	16	def	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	19	def	VALID	0	2	0	1	204	606	404	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	24	def	VALID	0	2	0	1	224	666	444	0	1e-6	3	1	yes	3	cec740d3	0	-	1
bevel_boss	26	def	VALID	0	2	0	1	232	690	460	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	32	def	VALID	0	2	0	1	256	762	508	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	48	def	VALID	0	2	0	1	320	954	636	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	64	def	VALID	0	2	0	1	384	1146	764	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	def	0.2	VALID	0	2	0	1	1220	3654	2436	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	def	0.3	VALID	0	2	0	1	824	2466	1644	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	def	0.5	VALID	0	2	0	1	468	1398	932	0	1e-6	3	1	yes	3	cec740d3	0	-	1
